File,Total Time,Coding %,Debugging %,Testing %,FC% Flow Complexity,OV% Object Vocabulary,OC% Object Conjuration,AI% Arithmetic Intricacy,DT% Data Transfer,ID% Inline Data,CS% Code Structure,CM% Comments,CCR Code to Comment Ratio,ECF Essential Comment Factor,CSM Code Structure Modularity,LD Logic Density,SDE Source Divergence Entropy,IDF Information Diversity Factor,OCF Object Convolution Factor,LLOC Logical Lines of Code,Multi Line Comments,Single Line Comments,High Quality Comments,Strings,Numeric Constants,Code Nature,Quality Notes Count,Quality Notes Detail,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\enclosing\EnclosingBall.java,8,53,29,18,6,55,20,2,6,0,8,3,56,130,184,21,28,222,30,22,13,0,13,0,1,Normal,1,* Code structure may be too fragmented. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\enclosing\package-info.java,1,63,23,14,0,80,2,0,0,0,8,10,100,200,125,0,0,14,5,1,2,0,2,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\enclosing\SupportBallGenerator.java,3,56,28,17,13,68,6,3,1,0,5,5,75,150,150,0,24,56,22,3,3,0,3,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\enclosing\WelzlEncloser.java,30,47,33,21,39,30,17,3,5,0,5,2,42,100,150,70,52,357,37,56,9,15,24,0,9,Data Manipulation Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\oned\Euclidean1D.java,6,55,28,18,6,58,17,2,4,0,10,4,84,160,246,21,25,180,23,18,13,3,16,0,4,Normal,1,* Code structure may be too fragmented. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\oned\Interval.java,12,47,33,20,33,34,14,5,3,0,8,2,45,87,233,41,46,253,22,30,14,0,14,0,1,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\oned\IntervalsSet.java,111,42,36,22,51,16,17,1,8,0,6,2,38,70,222,55,59,697,35,216,42,41,83,0,19,Data Manipulation Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\oned\OrientedPoint.java,14,49,32,19,25,40,18,3,4,0,7,3,52,111,200,27,38,278,29,35,19,0,19,0,2,Normal,1,* Code structure may be too fragmented. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\oned\package-info.java,1,62,24,14,0,82,2,0,0,0,8,9,100,200,150,0,0,12,5,1,2,0,2,0,0,Normal,1,* Function and attribute nesting may need simplification. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\oned\SubOrientedPoint.java,14,46,34,20,38,36,13,3,4,0,5,1,47,100,216,58,47,227,44,16,8,0,8,0,7,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\oned\Vector1D.java,43,47,33,20,27,29,23,7,5,0,7,2,43,95,200,63,43,503,39,102,43,2,45,0,7,Algorithmic Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\oned\Vector1DFormat.java,14,51,30,19,18,48,18,0,6,0,6,3,37,78,212,20,45,239,37,28,11,0,11,0,4,Normal,1,* Code structure may be too fragmented. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\threed\CardanEulerSingularityException.java,3,56,27,17,13,65,8,3,1,0,6,4,66,133,197,50,16,70,20,5,4,0,4,0,1,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\threed\Euclidean3D.java,5,55,28,17,7,62,14,0,3,0,10,4,86,162,247,13,25,136,20,14,10,3,13,0,2,Normal,1,* Code structure may be too fragmented. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\threed\FieldRotation.java,274,43,35,22,20,11,31,2,26,1,7,1,35,123,121,89,58,1882,87,402,44,99,142,0,560,Data I/O Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\threed\FieldVector3D.java,167,44,34,21,35,11,33,3,9,0,8,2,29,68,198,50,54,1981,73,313,88,6,94,1,25,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\threed\Line.java,34,48,32,20,25,35,22,3,6,0,6,2,40,100,175,54,41,402,41,74,27,3,30,0,9,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\threed\NotARotationMatrixException.java,3,59,25,16,0,76,9,0,2,0,8,5,66,133,201,16,17,75,20,5,4,0,4,0,1,Normal,1,* Code structure may be too fragmented. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\threed\OutlineExtractor.java,65,46,33,21,32,27,17,7,11,0,5,1,27,69,142,119,50,403,40,114,17,15,32,2,28,Algorithmic Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\threed\package-info.java,1,62,24,14,0,82,2,0,0,0,8,9,100,200,150,0,0,12,5,1,2,0,2,0,0,Normal,1,* Function and attribute nesting may need simplification. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\threed\Plane.java,66,49,32,19,21,28,25,12,6,0,6,2,34,96,148,99,46,552,44,148,46,5,51,0,25,Algorithmic Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\threed\PolyhedronsSet.java,91,46,34,21,37,27,21,2,6,0,5,1,33,83,176,55,48,510,50,158,42,12,54,3,34,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\threed\Rotation.java,223,44,35,20,20,12,19,23,19,1,4,1,36,117,129,225,73,1038,49,352,32,99,130,0,372,Algorithmic Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\threed\RotationOrder.java,12,54,28,19,3,43,38,0,5,0,8,4,71,255,105,50,31,551,60,31,23,0,23,12,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\threed\Segment.java,4,54,28,18,6,56,21,0,3,0,10,4,56,128,167,18,21,229,24,15,9,0,9,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\threed\SphereGenerator.java,39,43,36,22,11,26,24,1,30,1,6,1,59,144,187,68,61,564,85,43,4,25,26,0,90,Data I/O Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\threed\SphericalCoordinates.java,90,38,40,21,2,13,16,20,43,2,2,1,39,183,64,204,72,790,40,145,29,28,57,0,361,Algorithmic Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\threed\SubLine.java,25,47,33,20,35,34,18,0,5,0,5,2,41,93,176,52,44,328,51,35,12,3,15,0,2,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\threed\SubPlane.java,36,46,34,20,38,30,19,1,6,0,4,1,40,138,114,93,47,405,64,44,6,12,18,0,8,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\threed\Vector3D.java,86,47,33,20,27,21,27,11,6,0,7,1,38,94,177,98,50,821,52,180,63,6,69,0,46,Algorithmic Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\threed\Vector3DFormat.java,15,51,30,19,16,48,19,0,7,0,6,3,37,78,213,20,47,242,41,28,11,0,11,0,6,Normal,1,* Code structure may be too fragmented. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\twod\DiskGenerator.java,21,45,34,21,16,34,21,0,21,1,6,1,69,153,196,54,57,379,55,32,4,21,23,0,34,Data I/O Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\twod\Euclidean2D.java,5,55,28,17,7,62,14,0,3,0,10,4,86,162,247,13,25,136,20,14,10,3,13,0,2,Normal,1,* Code structure may be too fragmented. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\twod\hull\AbstractConvexHullGenerator2D.java,11,50,31,19,24,45,16,1,5,0,7,3,48,108,194,33,35,215,26,26,11,2,13,0,3,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\twod\hull\AklToussaintHeuristic.java,30,44,34,22,54,21,12,2,4,0,5,1,28,55,198,90,53,369,29,52,6,9,15,0,10,Data Manipulation Oriented,1,* Needs more comments. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\twod\hull\ConvexHull2D.java,33,45,34,21,35,29,15,2,11,0,5,1,21,51,159,84,52,331,30,69,12,3,15,0,23,Data I/O Oriented,1,* Needs more comments. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\twod\hull\ConvexHullGenerator2D.java,3,56,28,17,12,76,4,0,1,0,5,3,75,150,175,0,20,31,15,3,3,0,3,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\twod\hull\MonotoneChain.java,34,46,33,21,42,27,15,4,5,0,6,1,24,50,189,74,52,353,30,69,6,11,17,0,18,Data Manipulation Oriented,1,* Needs more comments. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\twod\hull\package-info.java,1,62,24,15,0,83,2,0,0,0,7,8,100,200,175,0,0,11,5,1,2,0,2,0,0,Normal,1,* Function and attribute nesting may need simplification. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\twod\Line.java,69,48,32,20,22,27,28,7,8,0,7,2,28,82,147,73,49,671,45,175,49,2,51,0,21,Algorithmic Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\twod\NestedLoops.java,31,47,32,21,34,32,16,3,8,0,6,2,30,62,172,69,43,325,32,64,13,7,20,0,4,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\twod\package-info.java,1,62,24,14,0,82,2,0,0,0,8,9,100,200,150,0,0,12,5,1,2,0,2,0,0,Normal,1,* Function and attribute nesting may need simplification. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\twod\PolygonsSet.java,203,44,35,22,47,17,19,3,7,0,6,1,30,63,186,73,53,730,38,414,77,48,125,2,54,Data Manipulation Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\twod\Segment.java,14,49,32,19,23,36,18,10,6,0,5,2,58,154,148,96,47,314,36,28,10,7,17,0,2,Algorithmic Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\twod\SubLine.java,49,46,33,21,36,31,19,2,7,0,4,1,32,91,141,81,50,392,60,63,13,8,21,0,10,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\twod\Vector2D.java,67,47,33,20,27,24,23,12,6,0,6,1,37,88,187,103,49,622,46,139,48,4,52,0,15,Algorithmic Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\euclidean\twod\Vector2DFormat.java,15,51,30,19,17,48,19,0,7,0,6,3,37,78,212,20,45,243,40,28,11,0,11,0,5,Normal,1,* Code structure may be too fragmented. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\hull\ConvexHull.java,3,58,26,16,0,76,7,3,4,0,5,5,80,200,122,0,18,58,20,4,4,0,4,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\hull\ConvexHullGenerator.java,3,56,27,17,12,70,6,3,1,0,4,5,75,150,147,0,25,55,25,3,3,0,3,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\hull\package-info.java,1,63,23,14,0,80,2,0,0,0,8,10,100,200,125,0,0,14,5,1,2,0,2,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\package-info.java,1,64,22,14,0,76,3,0,0,0,8,13,100,200,100,0,0,16,5,1,2,0,2,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\AbstractRegion.java,112,43,36,21,49,21,17,1,6,0,5,1,36,80,190,50,54,516,42,183,40,28,68,3,6,Data Manipulation Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\AbstractSubHyperplane.java,38,45,35,20,43,29,17,1,5,0,4,1,38,86,180,44,54,360,53,48,16,3,19,4,0,Data Manipulation Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\BoundaryAttribute.java,7,49,32,18,31,35,19,0,2,0,6,6,55,125,172,16,33,326,34,17,10,0,10,0,0,Normal,1,* Code structure may be too fragmented. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\BoundaryBuilder.java,18,47,32,20,38,36,14,0,6,0,6,2,59,135,186,59,48,245,32,31,5,14,19,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\BoundaryProjection.java,5,52,30,18,20,46,19,0,2,0,8,5,56,128,164,18,25,255,28,15,9,0,9,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\BoundaryProjector.java,41,45,34,21,45,30,14,2,4,0,4,1,50,110,187,65,48,306,40,60,15,16,31,4,4,Data Manipulation Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\BoundarySizeVisitor.java,10,48,33,19,34,41,11,2,4,0,7,1,47,88,249,47,44,166,26,16,8,0,8,1,1,Normal,1,* Code structure may be too fragmented. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\BSPTree.java,111,43,35,21,47,15,23,1,5,0,7,2,24,63,160,55,49,976,39,266,38,27,65,0,3,Data Manipulation Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\BSPTreeVisitor.java,5,54,29,17,23,57,6,0,1,0,4,8,150,400,140,0,37,68,18,7,12,0,12,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\Characterization.java,26,46,34,20,38,31,16,2,4,0,6,2,31,75,179,32,52,332,29,57,16,2,18,0,1,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\Embedding.java,3,54,29,17,23,56,9,0,1,0,4,8,80,200,116,0,24,93,28,4,4,0,4,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\Hyperplane.java,6,54,29,17,22,59,7,0,2,0,3,7,90,450,63,0,31,70,17,9,9,0,9,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\InsideFinder.java,30,43,35,22,54,19,13,0,7,0,7,1,29,57,244,70,61,429,28,54,9,7,16,0,0,Data Manipulation Oriented,1,* Needs more comments. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\NodesSet.java,9,47,33,20,42,32,12,5,3,0,6,2,56,81,257,25,39,228,30,15,7,2,9,0,0,Data Manipulation Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\package-info.java,1,76,15,9,0,52,2,0,0,0,5,41,100,200,125,0,0,14,5,1,2,0,2,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\Region.java,12,52,30,17,28,50,9,0,2,0,2,8,105,525,55,0,36,116,24,19,21,0,21,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\RegionFactory.java,74,44,35,21,46,22,21,1,5,0,5,1,41,90,193,42,47,609,54,115,33,15,48,3,2,Data Manipulation Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\Side.java,2,61,24,15,0,82,4,0,0,0,7,7,150,300,187,0,20,25,7,3,6,0,6,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\SubHyperplane.java,9,51,31,18,26,47,14,0,2,0,5,6,75,214,131,10,29,189,27,19,15,0,15,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\Transform.java,6,50,32,18,35,47,8,0,1,0,3,5,83,250,94,0,39,105,35,5,5,0,5,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\utilities\AVLTree.java,92,41,36,22,56,9,20,0,5,0,8,1,15,37,164,64,45,1498,26,288,37,7,44,0,8,Data Manipulation Oriented,1,* Needs more comments. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\utilities\OrderedTuple.java,74,43,35,21,49,16,13,8,7,1,5,1,23,53,172,98,57,534,25,161,25,13,38,0,64,Algorithmic Oriented,1,* Needs more comments. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\partitioning\utilities\package-info.java,1,62,24,14,0,81,2,0,0,0,8,9,100,200,150,0,0,12,5,1,2,0,2,0,0,Normal,1,* Function and attribute nesting may need simplification. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\Point.java,3,56,28,17,14,67,7,0,2,0,5,5,83,250,103,0,20,60,15,5,5,0,5,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\Space.java,2,60,24,16,0,78,7,0,2,0,7,7,80,200,128,0,11,50,12,4,4,0,4,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\spherical\oned\Arc.java,18,46,34,20,38,30,15,6,3,0,7,2,37,82,202,72,45,311,30,36,13,1,14,0,3,Algorithmic Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\spherical\oned\ArcsSet.java,164,43,36,22,47,16,18,3,8,0,6,1,35,70,209,64,57,745,33,361,50,79,129,0,49,Data Manipulation Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\spherical\oned\LimitAngle.java,12,50,32,19,23,43,17,2,4,0,7,3,51,114,200,22,37,250,27,30,16,0,16,0,0,Normal,1,* Code structure may be too fragmented. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\spherical\oned\package-info.java,1,63,23,14,0,80,2,0,0,0,7,11,100,200,150,0,0,12,5,1,2,0,2,0,0,Normal,1,* Function and attribute nesting may need simplification. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\spherical\oned\S1Point.java,15,49,31,19,25,43,17,1,5,0,8,2,48,100,213,27,37,246,28,36,16,2,18,0,3,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\spherical\oned\Sphere1D.java,6,55,27,18,6,58,17,0,4,0,10,5,84,160,246,15,24,180,23,18,13,3,16,0,4,Normal,1,* Code structure may be too fragmented. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\spherical\oned\SubLimitAngle.java,14,46,34,20,38,36,13,3,4,0,5,1,47,100,216,58,47,227,44,16,8,0,8,0,7,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\spherical\twod\Circle.java,32,49,31,19,19,38,24,2,6,0,8,3,49,108,203,31,41,406,42,76,36,2,38,0,3,Normal,1,* Code structure may be too fragmented. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\spherical\twod\Edge.java,27,49,31,20,25,35,21,6,5,0,6,2,48,124,164,70,51,370,35,63,15,16,31,0,3,Algorithmic Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\spherical\twod\EdgesBuilder.java,36,47,32,20,35,37,16,1,6,0,5,1,30,64,177,53,45,275,39,59,13,5,18,1,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\spherical\twod\package-info.java,1,63,23,14,0,80,2,0,0,0,7,11,100,200,150,0,0,12,5,1,2,0,2,0,0,Normal,1,* Function and attribute nesting may need simplification. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\spherical\twod\PropertiesComputer.java,28,49,31,20,29,41,14,3,6,0,6,1,47,121,159,74,50,225,28,58,15,13,28,0,14,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\spherical\twod\S2Point.java,28,49,32,20,25,33,23,4,5,0,7,2,49,120,179,62,41,432,44,58,27,2,29,0,16,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\spherical\twod\Sphere2D.java,5,55,28,17,7,61,14,0,3,0,10,4,86,162,247,13,25,136,20,14,10,3,13,0,2,Normal,1,* Code structure may be too fragmented. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\spherical\twod\SphericalPolygonsSet.java,91,46,33,21,38,27,18,2,8,0,5,2,31,67,171,75,54,424,39,169,18,35,53,0,20,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\spherical\twod\SubCircle.java,20,46,34,20,39,34,16,1,5,0,5,1,37,91,182,62,50,297,46,28,6,5,11,0,0,Data Manipulation Oriented,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\spherical\twod\Vertex.java,10,51,29,20,24,44,17,0,4,0,9,3,43,87,198,28,27,238,23,31,14,0,14,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\Vector.java,12,49,32,18,33,45,13,0,3,0,2,5,95,525,25,0,39,177,29,21,21,0,21,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\geometry\VectorFormat.java,27,48,32,20,28,34,21,1,7,0,6,3,51,139,138,36,43,398,31,75,27,12,39,3,7,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\linear\AbstractFieldMatrix.java,262,42,35,22,48,10,23,4,9,0,5,0,14,31,155,79,58,1450,40,604,80,9,89,8,135,Data Manipulation Oriented,1,* Needs more comments. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\linear\AbstractRealMatrix.java,221,44,34,22,42,12,24,6,10,0,6,0,14,30,149,83,56,1257,38,575,80,2,82,2,132,Algorithmic Oriented,1,* Needs more comments. 
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\linear\AnyMatrix.java,2,60,24,16,0,79,4,0,3,0,7,7,83,250,123,0,18,33,6,5,5,0,5,0,0,Normal,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\linear\Array2DRowFieldMatrix.java,125,42,36,22,40,13,22,3,15,0,5,1,14,32,142,75,60,1064,39,287,38,4,42,0,59,Data Manipulation Oriented,1,* Needs more comments. 
